,user_nickname,content,region,city,signature,count_en,count_dg,count_sp,count_zh,count_pu,ads_status,phone_status,kind_words,num_words,name_status,name_phone
10483,养生秘术-自然疗法,"一套系统性的方法不打针不吃药治好早泄，横空出世，通过一套完整锻炼方法，💊不吃药，💉不打针，根治阳痿、早泄、前列腺、

让你性生活时间达到40分钟以上，随心所欲控制“性”福时间、强身健体、延年益寿的神奇效果！

     3～7天见效。
体验式学习平台、扫码关注免费学习",广东,深圳,千万别让人偷了你的梦，梦想是你自己的。不要让别人左右你的决定,0,0,0,28,2,1,1,0,0,1,1
10497,鈴聲,求拉airbnb 群,,,0,0,0,0,0,0,1,1,0,0,1,1
10499,Christine,1,Ontario,Toronto,0,0,0,0,0,0,1,1,0,0,1,1
10511,MichaelZou,求拉airbnb 群,,,0,0,0,0,0,0,1,1,0,0,1,1
10519,欣🎋," 投资项目，稳定盈利，日赚300-500美金。加我深入了解。Investment project with stable earning, 300-800 USD per day. Add my wechat for further information.",,,国际外汇智能跟单，稳定盈利，诚招代理,0,0,0,16,2,0,1,0,0,1,1
10555,辉煌窗帘,"注意！今天你的手机即将发出尖叫！""your phone save your life""的第一步！",Toronto,,"窗帘专业定做,厂价直销,电话：647-560-5208 ContempoBlinds.com",17,10,1,12,6,0,0,5,5,1,1
10578,海东青916,出租房屋：南温莎，圣克莱尔学院附近，Southwood Public School 附近，欢迎女生来租。详情私聊。,,,0,0,0,0,0,0,1,1,0,0,1,1
10581,Caroline婷,很开心入群！谢谢群主！谢谢Sarah！,,,"Expect for the best, prepare for the worst",34,0,7,0,1,1,1,6,8,1,1
10585,宿、命,群里小伙伴下午好[玫瑰]。学习累了，打游戏累了，需要抽根烟调解一下～本人销售各种国烟，中华，利群，芙蓉王，黄鹤楼，苏烟，南京，等等。女孩子喜欢抽的薄荷烟也应有尽有，万宝路黑冰，7星蓝莓爆，520，Peel苹果爆珠，Raison红酒爆，酸奶爆，kool柠檬双爆，万宝路水蜜桃双爆等等！更有高端烟种选择，钓鱼台，九五之尊，1916，和天下，冬虫夏草，铂金苏烟，黄鹤楼～不需要提前预定，所有图中香烟都已经在英国，英国国内两条包邮。量大优惠，欢迎烟友询价购买～[玫瑰]。本人卖烟一年多，绝对保证正品，货真价实。给不抽烟的朋友带来不必要的麻烦，敬请谅解。[耶][玫瑰],江苏,无锡,0,0,0,0,0,0,1,1,0,0,1,1
10595,乖乖的爸爸Rick,我家还有一只狗子要卖其他的都有人订了,,,多伦多要装修房子请找我报价（买卖、贷款）,0,0,0,17,3,0,1,0,0,1,1
10598,SunnyHui,警惕！温哥华警方提醒 近日出现20元加币假钞,Vancouver,,珍惜才能拥有，感恩才能天长地久,0,0,0,14,1,1,1,0,0,1,1
10602,🍄本地居民宠物领养服务🍄,@Olive 理解[奸笑],,,0,0,0,0,0,0,1,1,0,0,0,1
10603,GLO💛,1,,,Baby do you wanna glo？,17,0,4,0,1,1,1,5,5,1,1
10616,爱买妈,"Costco Canada In Store Sale, Clearance and Flyers Deals May 7 to 13_Costco-Canada Best Deals",Ontario,Markham,分享最新超级值的折扣信息,0,0,0,12,0,1,1,0,0,0,1
10624,远方的金,Don Mills 和McNicoll 附近半独立屋，三个卧室，两层，好学区，交通方便，整栋出租。谢谢,Ontario,Toronto,0,0,0,0,0,0,1,1,0,0,1,1
10628,monica,1,Toronto,,凡事感恩,0,0,0,4,0,1,1,0,0,1,1
10632,美中（MZ）地产开发移民集团,加拿大BC省大麻小镇，投资翻倍全家移民保证,,,随遇而安，追求完美,0,0,0,8,1,1,1,0,0,0,1
10635,玉芝,【引领未来时尚生活 现代理念建筑地标！】Central Condos完美地理位置 尖端科技体验 开发商VVIP代理Sunny尚,,,真正的勇气不是压倒一切，而是不被一切压倒,0,0,0,19,1,1,1,0,0,1,1
10639,F.W.,@金泰旅游-Amelia 谢谢红包,北京,海淀,紫斑牡丹,0,0,0,4,0,1,1,0,0,1,1
10642,学，历，+V：guwen2018,"❇专业办理国外学历学位认证[玫瑰]毕业证！+[玫瑰]成绩单！（和原学校颁发的一模一样）[玫瑰]留学生回国证明！（落户，购买免税车，申请创业基金）[玫瑰]教育部学历学位认证！（就国企，考公务员，落户等）[玫瑰]雅思！+托福！+学生卡！+驾照！💪工艺：⭕水印⭕烫金⭕烫银⭕激光防伪⭕钢印⭕感温光标！
💘★实体公司，欢迎来公司面谈！💞★网上存档永久可查！💘★不成功不收费！ 咨询加微信：guwen2018",Milano,,0,0,0,0,0,0,1,1,0,0,1,1
10649,WishUWell,还有什么,,,你的一生我只借一程。,0,0,0,9,1,1,1,0,0,1,1
10669,多伦多出租.买卖楼花中心.,"Vendome -万锦市中心的豪华公寓．可以上鼎鼎大名的渔人村高中，希尔顿酒店对面的公寓，这样的公寓附近没有新的，而且是法式风情，自住和投资，都是最佳选择！户型图和价格表在手.第一轮内部分单位，优惠价给第一批的客人：
（1+1 )两个卫生间，送车位。
两房两位总面积控制的很好，总价会非常不错，
2+1面积仅仅比两房大一点点非常实用
三房的阳台和景观超级无敌

热门户型非常抢🔥🔥马上联系：647-822-5422 ",Toronto,,天天有个好心情,0,0,0,7,0,1,1,0,0,0,1
10682,Vanessa,"专业为留学生办理以下业务： 
真实可查★使馆认证
真实可查★留信认证
.毕业证 成绩单等全套材料。
.真实可查使馆认证（留学人员回国证明）查到后付款
.《雅思代考—托福代考 》官网真实可查。
.招收代理，月入十万不在是梦想
顾问微信：mmxh999999
顾问微信：2992685033",New South Wales,Sydney,"招收留学生代理，月薪万刀不是梦<span class=""emoji emoji1f602""></span> 不收任何费用。",24,4,3,20,10,0,1,4,5,1,1
10685,GroupSaving,【58同城】成龙私生女要和女友结婚 移民加拿大了,,,"为大家省钱, 为大家某福利。<span class=""emoji emoji263a""></span><span class=""emoji emoji263a""></span><span class=""emoji emoji263a""></span>",72,9,7,11,26,0,1,4,15,1,1
10686,尚学堂7782881669,"Jane  Chen 2018年成人钢琴速成班 开课！！！

一期16堂课（200元）

人手一琴，一次交费，学不会可免费重学，保证学会 
上课时间：详细咨询
上课地点：列冶文，素里，温哥华，本拿比
微信号：3854335（添加时请注明要学成人钢琴）
联系电话：778 288 5887",,,Learning to Play   Playing to Learn,28,0,7,0,0,1,1,5,6,1,0
10708,Bobo,求车,,,0,0,0,0,0,0,1,1,0,0,1,1
10709,t,最好是自己用过的,Toronto,,0,0,0,0,0,0,1,1,0,0,1,1
10714,DHL中外转运jason,"[愉快]大家好，我是您海外生活的快递助手[嘿哈]dhl《空运 海运等渠道》
专注敏感货：[机智]食品，药品，粉沫，液体，膏体，化妆品等畅通无阻[嘿哈]
最优惠的中国寄邮全球大小件！
最快的门到门速递！
我们提供免费 淘宝，天猫，京东等各种国内购物网站代收，无限期免费库存，以及专业打包服务，  让您随时随地轻松购物！不用再找代购，我们免费代劳！
仅2到3个工作日可签收
您还等什么？
加微信kukujason
咨询电话13268346091
24小时为您服务！",广东,广州,每一个认真生活的人，都值得被认真对待,0,0,0,17,1,1,1,0,0,1,1
10736,传奇文化,高度关注民生 积极参政议政 | 传奇文化,,,0,0,0,0,0,0,1,1,0,0,1,1
10743,Tim,"【IBM管理咨询 正式实习】+量化福利

【职位名称】：IBM管理咨询
【职位性质】：正式实习/留用实习
【实习地点】：北京/上海
【职位描述】：
• He/she contributes to strategy, process and packaged solution consulting project and provides value-added services to the clients. 
• He/she assists in delivery of high quality solutions to clients in response to specific business requirements; 
• Develops consulting and functional skills and absorbs professional knowledge quickly; 
• Performs assigned tasks including customer experience and social business strategy, ......

名额有限，请对以上职位感兴趣的同学
【扫码咨询】

福利：
【量化投资课件资料】
• 炼数成金（量化投资）全套课件资料
（对量化选股，量化择时，套利交易，算法交易，资产配置，风险控制，预测模型等各个方面进行学习及提升。）
【领取方式】：扫码回复 ''量化福利'' 免费领取",New York,New York,"If there were no clouds, we should not enjoy the sun.",41,0,10,0,2,1,1,11,11,1,1
10786,多伦多小爱神,多伦多小爱神 - 单身匹配不求人,Toronto,,为单身朋友的终身幸福而努力,0,0,0,13,0,1,1,0,0,0,1
10814,天际小助手,联谊活动| 多伦多最好的季节来了，现在不联谊还得何时？,Toronto,,加拿大留学生社交俱乐部,0,0,0,11,0,0,1,0,0,1,1
10815,韩笑@哆啦美,春暖花开，Camping走起！附赠最贴心露营攻略!,,,0,0,0,0,0,0,1,1,0,0,1,1
10828,Young,谢谢,,,笑对人生！皈依算了！一心向佛！世界大同！,0,0,0,16,4,1,1,0,0,1,1
10837,AA国际特价机票商务舱头等舱3-7折,国际商务舱头等舱特价机票，低于官网30%到50%左右，先出票后付款，出票后可在官网验证，需要的朋友加我微信,北京,朝阳,只有自己够强大，才不会被别人践踏,0,0,0,15,1,1,1,0,0,0,1
10855,jenny^_^👑,全民科学素质网络竞赛,河南,安阳,0,0,0,0,0,0,1,1,0,0,1,1
10860,Jessie.Sun,求5月9号上午去多伦多carpool和5月9日下午多伦多回温莎carpool,Ontario,Windsor,future🔆believe,13,0,0,0,1,1,1,2,2,1,1
10868,BennyN,"hi..新人报到~我是Benny, 大家好哈[微笑]",Ontario,Toronto,0,0,0,0,0,0,1,1,0,0,1,1
10880,半妖倾城,听说做微商很挣钱，有能带我的小哥哥小姐姐吗[愉快],山东,济南,大四宝宝一枚,0,0,0,6,0,1,1,0,0,1,1
10883,婵(sammi),请教高手，租客七月份到期，他们想继续租下去，那我们的租房合同要不要重新签？,,,简单就好!,0,0,0,4,1,1,1,0,0,1,1
10893,雪米饼,求个今天晚上1点左右接灰狗的carpool，带价私我谢谢,,,0,0,0,0,0,0,1,1,0,0,1,1
10896,于戎伟-法律顾问【房东房客纠纷】,1,Toronto,,法律顾问-代理房东房客纠纷、家庭暴力、商场盗窃案件。,0,0,0,22,4,0,1,0,0,0,1
10899,A:🔥浴火重生🔥,麦当劳夏日$1刀饮品活动又开始了！最新优惠券也出炉啦~,Toronto,,Young is the power and dream is the FUTURE....,34,0,8,0,4,1,1,7,9,1,1
10917,熊,问一下，中国护照拿到加拿大公证下是不是就能用，只需要驾照吧，不需要其他文件吧？,辽宁,沈阳,0,0,0,0,0,0,1,1,0,0,1,1
10933,成功楼花转让,"CondoAssignmentTeam【成功楼花转让团队】今日精选推荐！
 
1)多伦多市GARRISON POINT湖滨一期公寓，北楼两套Studio单位优价转让，位于Bathurst St 以西& Lakeshore Blve 以北，30  Ordnance St, Toronto。 步行5分钟至湖滨，朝西，322平方英尺，1卫.。低楼层，叫价：$295,000；10+Floor ，叫价：$320,880，预计2019年夏季交房！                    
 
2)Dundas和Kipling的交界The Kip District！Etobicoke的完善社区,现有1室公寓， 朝北，超低价转让$310,000。The Kip District新社区将建成五个时尚的塔楼和充满活力的中央广场相连，在这里您可以融入这个社区所提供的一切便利服务。购物，参观无与伦比的Kip俱乐部，享受全方位的便利设施，或悠闲地漫步在景观美化的小径上。这是一个非常完善满分的社区。

3) Minto Westside公寓Bathurst和Front, 两套公寓出售
A）低于10楼层，1室1卫，485平方英尺。2019年底入住，售价$418,000.00   
B）10层，1室1卫，2019年底入住，499平方英尺。售价$418,000.00
 
4)VOX Condos位于Yonge and Wellesley, Toronto. 现有1室，Lowteen Floor, 405 SQFT，朝西，今年7月份入住，售价 $438,000.00! 居住在Vox Condo，即可拥有步行指数接近满分99/100交通指数达到100/100,满分交通指数100/100，靠近Wellesley地铁站,步行可至Yorkville 和 Bloor Street的购物街, 可步行至多大和怀尔森大学（15分钟内）!!

 
5) Six25BV Bayview Village Condo，步行至到地铁站，低于10层，
A)转让出售单人间，朝北，加上阳台超过500平方英尺的生活空间, 要价$308,000!
B)2室2卫，823SQFT,东北朝向，要价$599,000!景观阳台。步行可到Bay View Subway Station, Bay View Shopping Center, Hospital，医院，几分钟即可达401 / 404。巨大的投资机会，入住时间2019年秋季!
 
6)88 North CONDOS 地处 Queen和Javis 市中心,位于多伦多市中心黄金地段.20+楼层，Studio，370 SQFT,朝东，2019年6月入住，售价$371,800
 
7)Valleymede Towers B列治文山豪华公寓，靠近多所学校，$59.8万即可拥有东南拐角2室2卫2车位超大面积896 SQFT 外加 80 SQFT 阳台，投资自住首选！2019年春夏季入住！Valleymede Towers B列治文山豪华公寓，座落于Highway7 和Leslie的西边，拥有奢华RoofGarden和Penthouse设计。大堂装修富丽堂皇。每个单元都设有外扩的阳台、开放式的厨房、豪华的装修和独具匠心的搭，给人以优雅舒适之感。
 
 
8)Grand Mirago设计来自于世界各地度假胜地的五星级度假村和精英社区的启发，这座全新的公寓式住宅于密市中心。  10+楼层，南西角， 905平方英尺，两房，1Den，2卫，1车位，1储藏柜，叫价$530,000.00，入住时间：2018年8月！
 
9)Aquavista at bayside, 位于 200 Queens Quay E，属于Waterfront社区，低于10层，2室2卫+1车位，855SQFT，朝南，两个阳台，要价$799000.数十步至湖滨公园，步行两分至BrownCollege,五分钟步行至大型西人超市Loblaw.   
 
10)MONDE at Bayside Toronto转让出售!靠近湖滨和糖海滩! !! 2卧室，2卫生间，30 +层，南西角，832平方。超完美湖景和城市景观，要价:94.8万!入住时间:2018年夏季!
 
11)Bradford新兴社区，精装多项升级4卧室4卫生间两层独立屋，背靠大片绿地-----奢华与自然的完美结合，您的梦想之家,仅叫价$840880.
 
12)Oakvillage联排镇屋转让 Dundas/ Trafalga ，Lot#55 , 超过2000平方英尺，背靠森林，同街独立屋都要两百万以上！6万元豪华升级！现原价转让$840,000！预计2018 年春夏季交房，性价比高，理想家居的选择！
 
总有一款是你的绝佳选择！有兴趣尽快联系【成功楼花转让团队】，了解详细内容。",Ontario,Toronto,成功楼花转让团队,0,0,0,8,0,0,1,0,0,0,1
10941,盛地实业Valerie,1,Ontario,Toronto,"<span class=""emoji emoji1f3c1""></span>房地产开发买卖一站式服务 6473512727",25,13,3,12,8,0,0,5,6,1,1
10944,LilyLee-TopProducer6473898221,"🌹🌹寻求你梦中的—桃花园                
 【Lakeside Park Suite】绿地集团Lakeside 二期ParkSuites隆重上市，VIP 多重优惠: 仅15%首付，免费转让，送全屋窗帘... 还有机会得到 IPhone 手机一部哦！了解全面信息、优先选择最佳户型、享受公开发售前的特殊优惠！
                                                             🎉🎉新楼花转让！                                                                                            🌹   【Emerald City】Fifth On The Park (Don Mills & Sheppard 地铁站旁)共495平方尺, 朝北 叫价：34.8万 1+1 户型方正入住时间 2018年10 月                                                                                                                                        🌹   【Unionville Garden 】渔人村金港花园，东楼6楼，朝正南向，1房+书房+2洗手间 630尺，1车位 叫价: 45.6 万 入住时间2019 年9 月                                                                                ....................................................🎉🎉2018 年五月新盘！                                                                                              🌹    【 M2M Condo 】北约克地铁总站8.6公顷公寓群来了！Finch & Yonge 共5 栋建筑 尺价$800 多起 第一期800单位，通常会是最实惠的一栋.                             
 欲知详情📞️我：647-389-8221 ",Toronto,,愿为你寻梦途中助一臂之力！买房卖房租房全程优质服务6473898221,0,10,0,24,1,0,0,1,1,1,0
10957,George,Aurora这边有屋顶公司推荐吗？谢谢各位。,,,0,0,0,0,0,0,1,1,0,0,1,1
10981,Condos2go,铲雪机非使用季节保养及存放,,,0,0,0,0,0,0,1,1,0,0,1,1
10982,yanfu,谁有JRE420的书啊？organizational behaviour ,Toronto,,0,0,0,0,0,0,1,1,0,0,1,1
10984,Lisa💋,求周三9号多伦多回温莎carpool,,,"<span class=""emoji emoji2764""></span>️希望可以嫁给爱情呐<span class=""emoji emoji2764""></span>️",46,8,4,9,18,0,1,4,10,1,1
10985,PeterLin🇨🇦88toronto,万锦也出马了，志在必得，力争成为亚马逊第二家北美总部所在地,,,疾風知勁草，烈火見真金！,0,0,0,10,2,1,1,0,0,1,1
10989,Nina,万锦市要成为Amazon第二总部？这下房价还不得涨疯了！,北京,朝阳,Washing everyone a happy and prosperous ！,34,0,6,0,1,1,1,6,6,1,1
10991,Aggie,藏在贸易战背后的真相：美国新一轮战略转移即将开始，中国要小心了,,,0,0,0,0,0,0,1,1,0,0,1,1
